step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
62,0.9572179913520813,0.7886178861788617,,,,,,,,2026-04-14T05:57:43.7300000Z
63,0.4623253345489502,0.87,,,,,,,,2026-04-14T05:57:44.6480000Z
64,0.48518800735473633,0.8764044943820225,,,,,,,,2026-04-14T05:57:45.9180000Z
65,0.48318710923194885,0.8777777777777778,,,,,,,,2026-04-14T05:57:47.1390000Z
66,0.2560594081878662,0.9243697478991597,,,,,,,,2026-04-14T05:57:48.4040000Z
67,0.41785693168640137,0.9166666666666666,,,,,,,,2026-04-14T05:57:49.6140000Z
68,0.32662805914878845,0.904,,,,,,,,2026-04-14T05:57:50.8700000Z
69,0.49323877692222595,0.8936170212765957,,,,,,,,2026-04-14T05:57:52.0860000Z
70,0.38970696926116943,0.904,,0.19684300055870643,0.9326923076923077,,,,,2026-04-14T05:57:56.5140000Z
71,0.4459977447986603,0.8602150537634409,,,,,,,,2026-04-14T05:57:59.4240000Z
72,0.5637242794036865,0.9159663865546218,,,,,,,,2026-04-14T05:58:00.6570000Z
73,0.4669347405433655,0.91,,,,,,,,2026-04-14T05:58:01.8980000Z
74,0.6447065472602844,0.8865979381443299,,,,,,,,2026-04-14T05:58:03.1110000Z
75,0.484327107667923,0.8907563025210085,,,,,,,,2026-04-14T05:58:04.3700000Z
76,0.4233582317829132,0.905511811023622,,,,,,,,2026-04-14T05:58:05.5850000Z
77,0.3210807740688324,0.9052631578947369,,,,,,,,2026-04-14T05:58:06.8530000Z
78,0.48765477538108826,0.8921568627450981,,,,,,,,2026-04-14T05:58:08.0710000Z
79,0.38231512904167175,0.898876404494382,,,,,,,,2026-04-14T05:58:09.3470000Z
80,0.35579943656921387,0.8990825688073395,,0.28039786500750846,0.9056603773584906,,0.2848015153885809,0.9237083534524384,,2026-04-14T05:58:19.3850000Z
81,0.5079075694084167,0.888,,,,,,,,2026-04-14T05:58:25.3190000Z
82,0.19844792783260345,0.9456521739130435,,,,,,,,2026-04-14T05:58:26.5300000Z
83,0.15143853425979614,0.9545454545454546,,,,,,,,2026-04-14T05:58:28.0730000Z
84,0.3617166578769684,0.8991596638655462,,,,,,,,2026-04-14T05:58:28.9910000Z
85,0.22509852051734924,0.9344262295081968,,,,,,,,2026-04-14T05:58:30.2040000Z
86,0.20798072218894958,0.9473684210526315,,,,,,,,2026-04-14T05:58:31.4240000Z
87,0.16480623185634613,0.9666666666666667,,,,,,,,2026-04-14T05:58:32.6280000Z
88,0.1027793362736702,0.9904761904761905,,,,,,,,2026-04-14T05:58:33.8310000Z
89,0.2912503182888031,0.9270833333333334,,,,,,,,2026-04-14T05:58:35.1140000Z
90,0.21742825210094452,0.9590163934426229,,0.17922220947921916,0.956989247311828,,,,,2026-04-14T05:58:39.7830000Z
91,0.3113122582435608,0.9262295081967213,,,,,,,,2026-04-14T05:58:41.7410000Z
92,0.21507827937602997,0.9423076923076923,,,,,,,,2026-04-14T05:58:43.3220000Z
93,0.1392723023891449,0.96,,,,,,,,2026-04-14T05:58:44.2780000Z
94,0.454260915517807,0.896551724137931,,,,,,,,2026-04-14T05:58:45.5410000Z
95,0.16133715212345123,0.9666666666666667,,,,,,,,2026-04-14T05:58:46.8420000Z
96,0.24002492427825928,0.93,,,,,,,,2026-04-14T05:58:48.1190000Z
97,0.17197558283805847,0.9612403100775194,,,,,,,,2026-04-14T05:58:49.3190000Z
98,0.36825498938560486,0.8958333333333334,,,,,,,,2026-04-14T05:58:50.8950000Z
99,0.16640813648700714,0.9473684210526315,,,,,,,,2026-04-14T05:58:51.7990000Z
100,0.3230862319469452,0.8863636363636364,,0.3817546121005354,0.9051724137931034,,,,,2026-04-14T05:58:57.1890000Z
101,0.13204939663410187,0.9411764705882353,,,,,,,,2026-04-14T05:58:59.5090000Z
102,0.15895020961761475,0.9438202247191011,,,,,,,,2026-04-14T05:59:00.4590000Z
103,0.10736583918333054,0.957983193277311,,,,,,,,2026-04-14T05:59:01.7360000Z
104,0.19761277735233307,0.9157894736842105,,,,,,,,2026-04-14T05:59:02.9400000Z
105,0.3036000728607178,0.9278350515463918,,,,,,,,2026-04-14T05:59:05.0970000Z
106,0.1685725897550583,0.9557522123893806,,,,,,,,2026-04-14T05:59:05.7500000Z
107,0.220436230301857,0.9183673469387755,,,,,,,,2026-04-14T05:59:07.3240000Z
108,0.12870392203330994,0.9523809523809523,,,,,,,,2026-04-14T05:59:08.5920000Z
109,0.22782309353351593,0.9230769230769231,,,,,,,,2026-04-14T05:59:09.8510000Z
110,0.10659303516149521,0.9590163934426229,,0.2786744149883142,0.9325842696629213,,,,,2026-04-14T05:59:14.5070000Z
111,0.19766652584075928,0.9433962264150944,,,,,,,,2026-04-14T05:59:17.4320000Z
112,0.15546581149101257,0.9523809523809523,,,,,,,,2026-04-14T05:59:18.7030000Z
113,0.21941499412059784,0.9381443298969072,,,,,,,,2026-04-14T05:59:19.9760000Z
114,0.17813996970653534,0.963302752293578,,,,,,,,2026-04-14T05:59:21.2420000Z
